Timestamp;Temp;Hum;OFFCHIP_PLATINUM_78kHz_IN-PHASE;OFFCHIP_GOLD_78kHz_IN-PHASE;OFFCHIP_PLATINUM_200Hz_IN-PHASE;OFFCHIP_PLATINUM_200Hz_QUADRATURE;OFFCHIP_GOLD_200Hz_IN-PHASE;OFFCHIP_GOLD_200Hz_QUADRATURE;OFFCHIP_SILVER_200Hz_IN-PHASE;OFFCHIP_SILVER_200Hz_QUADRATURE;OFFCHIP_NICKEL_200Hz_IN-PHASE;OFFCHIP_NICKEL_200Hz_QUADRATURE;DISTANCE;STATE;FILTERED_ANALYTE;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;
241.028;----;----;924.20416;12980.684;7585.3633;-6267.9297;2469.1873;-2309.0781;5569.6924;-2844.5264;1348.8411;-2086.7917;147.85081;BT;WATER;WATER;100.0;-;99.0;HYDROCHLORICACID;0.0;-;79.1;NELSEN;0.0;-;98.2;ACETONE;0.0;-;80.5;SODIUM_HYPOCHLORITE;0.0;-;97.3;FORMICACID;0.0;-;83.4;ACETICACID;0.0;-;96.2;ETHANOL;0.0;-;92.1;PHOSPHORICACID;0.0;-;89.4;HYDROGENPEROXIDE;0.0;-;67.0;SODIUM_CHLORIDE;0.0;-;90.3;;
242.116;----;----;924.2539;12980.141;7589.5283;-6275.434;2470.0505;-2311.0732;5569.274;-2846.306;1349.2885;-2088.2422;84.83336;BT;WATER;WATER;100.0;-;99.0;HYDROCHLORICACID;0.0;-;79.1;NELSEN;0.0;-;98.2;ACETONE;0.0;-;80.5;SODIUM_HYPOCHLORITE;0.0;-;97.3;FORMICACID;0.0;-;83.4;ACETICACID;0.0;-;96.2;ETHANOL;0.0;-;92.1;PHOSPHORICACID;0.0;-;89.4;HYDROGENPEROXIDE;0.0;-;67.0;SODIUM_CHLORIDE;0.0;-;90.3;;
243.203;----;----;924.30054;12979.694;7593.745;-6278.4067;2470.9224;-2311.756;5569.0693;-2846.2244;1349.1454;-2088.4146;104.69226;BT;WATER;WATER;100.0;-;99.0;HYDROCHLORICACID;0.0;-;79.1;NELSEN;0.0;-;98.2;ACETONE;0.0;-;80.5;SODIUM_HYPOCHLORITE;0.0;-;97.3;FORMICACID;0.0;-;83.4;ACETICACID;0.0;-;96.2;ETHANOL;0.0;-;92.1;PHOSPHORICACID;0.0;-;89.4;HYDROGENPEROXIDE;0.0;-;67.0;SODIUM_CHLORIDE;0.0;-;90.3;;
244.288;----;----;924.21924;12979.151;7599.8237;-6280.444;2471.9897;-2311.8337;5569.315;-2845.3354;1349.4489;-2088.2012;131.4477;BT;WATER;WATER;100.0;-;99.0;HYDROCHLORICACID;0.0;-;79.1;NELSEN;0.0;-;98.2;ACETONE;0.0;-;80.5;SODIUM_HYPOCHLORITE;0.0;-;97.3;FORMICACID;0.0;-;83.4;ACETICACID;0.0;-;96.2;ETHANOL;0.0;-;92.1;PHOSPHORICACID;0.0;-;89.4;HYDROGENPEROXIDE;0.0;-;67.0;SODIUM_CHLORIDE;0.0;-;90.3;;
245.384;----;----;924.26807;12978.642;7605.585;-6285.8535;2473.053;-2313.0942;5569.733;-2846.127;1350.0458;-2089.0635;105.74315;BT;WATER;WATER;100.0;-;99.0;HYDROCHLORICACID;0.0;-;79.1;NELSEN;0.0;-;98.2;ACETONE;0.0;-;80.5;SODIUM_HYPOCHLORITE;0.0;-;97.3;FORMICACID;0.0;-;83.4;ACETICACID;0.0;-;96.2;ETHANOL;0.0;-;92.1;PHOSPHORICACID;0.0;-;89.4;HYDROGENPEROXIDE;0.0;-;67.0;SODIUM_CHLORIDE;0.0;-;90.3;;
246.477;----;----;924.18884;12978.102;7611.986;-6286.8003;2473.362;-2312.776;5569.2495;-2844.9941;1350.7305;-2088.622;115.73775;BT;WATER;WATER;100.0;-;99.0;HYDROCHLORICACID;0.0;-;79.1;NELSEN;0.0;-;98.2;ACETONE;0.0;-;80.5;SODIUM_HYPOCHLORITE;0.0;-;97.3;FORMICACID;0.0;-;83.4;ACETICACID;0.0;-;96.2;ETHANOL;0.0;-;92.1;PHOSPHORICACID;0.0;-;89.4;HYDROGENPEROXIDE;0.0;-;67.0;SODIUM_CHLORIDE;0.0;-;90.3;;
247.563;----;----;924.17706;12977.408;7618.362;-6284.688;2474.5894;-2311.7273;5569.1714;-2843.1196;1350.5598;-2087.1458;127.91624;BT;WATER;WATER;100.0;-;99.0;HYDROCHLORICACID;0.0;-;79.1;NELSEN;0.0;-;98.2;ACETONE;0.0;-;80.5;SODIUM_HYPOCHLORITE;0.0;-;97.3;FORMICACID;0.0;-;83.4;ACETICACID;0.0;-;96.2;ETHANOL;0.0;-;92.1;PHOSPHORICACID;0.0;-;89.4;HYDROGENPEROXIDE;0.0;-;67.0;SODIUM_CHLORIDE;0.0;-;90.3;;
248.656;----;----;924.166;12976.945;7623.152;-6290.4575;2475.6775;-2313.307;5568.973;-2844.5496;1350.2748;-2088.1367;127.83833;BT;WATER;WATER;100.0;-;99.0;HYDROCHLORICACID;0.0;-;79.1;NELSEN;0.0;-;98.2;ACETONE;0.0;-;80.5;SODIUM_HYPOCHLORITE;0.0;-;97.3;FORMICACID;0.0;-;83.4;ACETICACID;0.0;-;96.2;ETHANOL;0.0;-;92.1;PHOSPHORICACID;0.0;-;89.4;HYDROGENPEROXIDE;0.0;-;67.0;SODIUM_CHLORIDE;0.0;-;90.3;;
249.744;----;----;924.21814;12976.449;7629.6426;-6294.741;2477.3228;-2314.0376;5568.9746;-2844.4526;1350.1326;-2088.4407;93.00036;BT;WATER;WATER;100.0;-;99.0;HYDROCHLORICACID;0.0;-;79.1;NELSEN;0.0;-;98.2;ACETONE;0.0;-;80.5;SODIUM_HYPOCHLORITE;0.0;-;97.3;FORMICACID;0.0;-;83.4;ACETICACID;0.0;-;96.2;ETHANOL;0.0;-;92.1;PHOSPHORICACID;0.0;-;89.4;HYDROGENPEROXIDE;0.0;-;67.0;SODIUM_CHLORIDE;0.0;-;90.3;;
250.829;----;----;924.2045;12975.921;7635.2275;-6295.7573;2478.5525;-2314.1602;5568.6636;-2844.0493;1350.2493;-2088.038;135.0656;BT;WATER;WATER;100.0;-;99.0;HYDROCHLORICACID;0.0;-;79.1;NELSEN;0.0;-;98.2;ACETONE;0.0;-;80.5;SODIUM_HYPOCHLORITE;0.0;-;97.3;FORMICACID;0.0;-;83.4;ACETICACID;0.0;-;96.2;ETHANOL;0.0;-;92.1;PHOSPHORICACID;0.0;-;89.4;HYDROGENPEROXIDE;0.0;-;67.0;SODIUM_CHLORIDE;0.0;-;90.3;;
251.917;----;----;924.3168;12975.426;7638.901;-6302.71;2479.143;-2315.9626;5568.872;-2845.7961;1350.6086;-2089.2231;142.01483;BT;WATER;WATER;100.0;-;99.0;HYDROCHLORICACID;0.0;-;79.1;NELSEN;0.0;-;98.2;ACETONE;0.0;-;80.5;SODIUM_HYPOCHLORITE;0.0;-;97.3;FORMICACID;0.0;-;83.4;ACETICACID;0.0;-;96.2;ETHANOL;0.0;-;92.1;PHOSPHORICACID;0.0;-;89.4;HYDROGENPEROXIDE;0.0;-;67.0;SODIUM_CHLORIDE;0.0;-;90.3;;
253.023;----;----;924.297;12974.774;7643.9697;-6309.353;2478.9465;-2317.5276;5567.6924;-2847.3088;1349.9456;-2090.1467;100.90457;BT;WATER;WATER;100.0;-;99.0;HYDROCHLORICACID;0.0;-;79.1;NELSEN;0.0;-;98.2;ACETONE;0.0;-;80.5;SODIUM_HYPOCHLORITE;0.0;-;97.3;FORMICACID;0.0;-;83.4;ACETICACID;0.0;-;96.2;ETHANOL;0.0;-;92.1;PHOSPHORICACID;0.0;-;89.4;HYDROGENPEROXIDE;0.0;-;67.0;SODIUM_CHLORIDE;0.0;-;90.3;;
254.109;----;----;924.27844;12974.288;7649.9717;-6310.081;2479.7625;-2316.9946;5567.774;-2845.727;1350.2615;-2089.4502;133.04185;BT;WATER;WATER;100.0;-;99.0;HYDROCHLORICACID;0.0;-;79.1;NELSEN;0.0;-;98.2;ACETONE;0.0;-;80.5;SODIUM_HYPOCHLORITE;0.0;-;97.3;FORMICACID;0.0;-;83.4;ACETICACID;0.0;-;96.2;ETHANOL;0.0;-;92.1;PHOSPHORICACID;0.0;-;89.4;HYDROGENPEROXIDE;0.0;-;67.0;SODIUM_CHLORIDE;0.0;-;90.3;;
255.195;----;----;924.26105;12973.6455;7653.8486;-6316.826;2480.0273;-2318.7449;5567.9756;-2847.3066;1350.5576;-2090.672;96.89189;BT;WATER;WATER;100.0;-;99.0;HYDROCHLORICACID;0.0;-;79.1;NELSEN;0.0;-;98.2;ACETONE;0.0;-;80.5;SODIUM_HYPOCHLORITE;0.0;-;97.3;FORMICACID;0.0;-;83.4;ACETICACID;0.0;-;96.2;ETHANOL;0.0;-;92.1;PHOSPHORICACID;0.0;-;89.4;HYDROGENPEROXIDE;0.0;-;67.0;SODIUM_CHLORIDE;0.0;-;90.3;;
256.284;----;----;924.24475;12973.23;7659.733;-6317.2744;2480.5256;-2318.3232;5567.852;-2845.975;1350.7727;-2090.0676;138.72362;BT;WATER;WATER;100.0;-;99.0;HYDROCHLORICACID;0.0;-;79.1;NELSEN;0.0;-;98.2;ACETONE;0.0;-;80.5;SODIUM_HYPOCHLORITE;0.0;-;97.3;FORMICACID;0.0;-;83.4;ACETICACID;0.0;-;96.2;ETHANOL;0.0;-;92.1;PHOSPHORICACID;0.0;-;89.4;HYDROGENPEROXIDE;0.0;-;67.0;SODIUM_CHLORIDE;0.0;-;90.3;;
257.374;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;904.1552;BSP;WATER;WATER;100.0;-;99.0;HYDROCHLORICACID;0.0;-;79.1;NELSEN;0.0;-;98.2;ACETONE;0.0;-;80.5;SODIUM_HYPOCHLORITE;0.0;-;97.3;FORMICACID;0.0;-;83.4;ACETICACID;0.0;-;96.2;ETHANOL;0.0;-;92.1;PHOSPHORICACID;0.0;-;89.4;HYDROGENPEROXIDE;0.0;-;67.0;SODIUM_CHLORIDE;0.0;-;90.3;;
258.469;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;3942.9683;BSP;WATER;WATER;100.0;-;99.0;HYDROCHLORICACID;0.0;-;79.1;NELSEN;0.0;-;98.2;ACETONE;0.0;-;80.5;SODIUM_HYPOCHLORITE;0.0;-;97.3;FORMICACID;0.0;-;83.4;ACETICACID;0.0;-;96.2;ETHANOL;0.0;-;92.1;PHOSPHORICACID;0.0;-;89.4;HYDROGENPEROXIDE;0.0;-;67.0;SODIUM_CHLORIDE;0.0;-;90.3;;
259.557;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;5572.98;BSP;WATER;WATER;100.0;-;99.0;HYDROCHLORICACID;0.0;-;79.1;NELSEN;0.0;-;98.2;ACETONE;0.0;-;80.5;SODIUM_HYPOCHLORITE;0.0;-;97.3;FORMICACID;0.0;-;83.4;ACETICACID;0.0;-;96.2;ETHANOL;0.0;-;92.1;PHOSPHORICACID;0.0;-;89.4;HYDROGENPEROXIDE;0.0;-;67.0;SODIUM_CHLORIDE;0.0;-;90.3;;
260.65;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;10020.849;BSP;WATER;WATER;100.0;-;99.0;HYDROCHLORICACID;0.0;-;79.1;NELSEN;0.0;-;98.2;ACETONE;0.0;-;80.5;SODIUM_HYPOCHLORITE;0.0;-;97.3;FORMICACID;0.0;-;83.4;ACETICACID;0.0;-;96.2;ETHANOL;0.0;-;92.1;PHOSPHORICACID;0.0;-;89.4;HYDROGENPEROXIDE;0.0;-;67.0;SODIUM_CHLORIDE;0.0;-;90.3;;
261.746;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;9752.471;BSP;WATER;WATER;100.0;-;99.0;HYDROCHLORICACID;0.0;-;79.1;NELSEN;0.0;-;98.2;ACETONE;0.0;-;80.5;SODIUM_HYPOCHLORITE;0.0;-;97.3;FORMICACID;0.0;-;83.4;ACETICACID;0.0;-;96.2;ETHANOL;0.0;-;92.1;PHOSPHORICACID;0.0;-;89.4;HYDROGENPEROXIDE;0.0;-;67.0;SODIUM_CHLORIDE;0.0;-;90.3;;
262.835;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;10097.696;BS;WATER;WATER;100.0;1;99.0;HYDROCHLORICACID;0.0;-;79.1;NELSEN;0.0;-;98.2;ACETONE;0.0;-;80.5;SODIUM_HYPOCHLORITE;0.0;-;97.3;FORMICACID;0.0;-;83.4;ACETICACID;0.0;-;96.2;ETHANOL;0.0;-;92.1;PHOSPHORICACID;0.0;-;89.4;HYDROGENPEROXIDE;0.0;-;67.0;SODIUM_CHLORIDE;0.0;-;90.3;;
263.927;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;10781.369;BS;WATER;SODIUM_CHLORIDE;79.999886;1;90.3;NELSEN;19.999983;-;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;;
265.013;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;11500.445;BS;WATER;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
266.102;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;11849.454;BS;WATER;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
267.189;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;12510.599;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
268.282;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;12764.351;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
269.38;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;12981.908;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
270.46;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;13102.256;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
271.561;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;13238.364;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
272.651;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;13405.375;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
273.748;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;13497.904;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
274.841;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;13554.189;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
275.93;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;13689.568;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
277.02;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;13737.829;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
278.111;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;13833.477;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
279.192;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;13990.446;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
280.28;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;14614.85;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
281.376;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;14650.381;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
282.477;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;14626.526;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
283.568;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;14675.806;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
284.662;----;----;924.22943;12972.466;7665.562;-6322.945;2481.6802;-2319.303;5569.4863;-2847.6016;1351.2869;-2090.751;14816.091;BS;NELSEN;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
